transaction_id,sender_address,receiver_address,amount,timestamp,gas_fee,transaction_count,wallet_age,is_fraud
d6d4ffbc-3e34-49cc-8a2e-74191144af9d,0x22e497af9d7b5da893e8b2403ed3fd99773e0ccb,0x8bbf06e61274e4ed13db90ac05b5606ae337e4a8,94.0455,1726092192,0.048672,379,249,1
8485baa3-4c1a-4f5e-bb5f-18cf0cc66cca,0xf648adb3c767efc81c3e0c60a2c90ca47c5371c0,0xc78f91db00e53a713fa6953a263ec81e5b89c340,38.939,1726558752,0.056463,89,46,0
99e834fc-543d-495b-aa63-63afa07e49c0,0xc250a22e3ccb7431c086ca7c4951f5e170bcc5e3,0x173f6c6a2e1835d662eb6565a8f1cbc6640989fa,98.027,1720969531,0.095512,149,299,1
416b0b34-0f32-4113-8eaa-c0c16f558104,0x6d11e7a956a7b8de0e3baaae2f57987c56588acb,0xbac82c1234ef8ce5116f17b1b0ccc27afd9660c5,93.3068,1718050836,0.092522,147,242,1
18f219a7-9d5c-4c64-a9f4-bda32276f7d8,0xe126f1759f33e845848b623240038e840072dcda,0x52fc2565c2c9e874b6a85fbc9147dc53b15a7a58,61.2456,1711430241,0.007044,185,29,0
020abbc0-170d-4966-9d62-962b5708e358,0x7329d6d6d4f5da876a578225640391637f5d1669,0xb33d662e2d28b6f8ddfce9ad123dd88dc9c3d1b2,4.1988,1735288034,0.009945,359,64,0
4c448cf9-9c3d-4605-ab2e-310e4cca275e,0x17a96c07b8489db92572714aaf0cc7f682206d26,0xe47c48eb959e75f1d8f66b9b86b7df99ef55bb3d,21.5891,1723052631,0.066998,241,326,0
152ce38d-0235-4505-81fa-dafac5491e69,0x34e07f0c5ecf46637dbd18a33c0934ac51c3f9ec,0x3cfcaa62175a7a126ef60b078d83602b4b834450,95.8774,1722265689,0.054899,318,208,1
42c9ed97-cd3e-4002-898b-7ba25574a181,0xd043c320a39f980d39180127c9a94f3c02cccfb2,0x168ef8fad7d9ba30a394bc3ac975438d3d0ed3ab,35.6021,1712754058,0.053006,183,81,0
f0bff172-8eac-49ac-b896-6616d33985f6,0xd863072bf450015489d6972edf693b3f335483e9,0x9354b20da9db89ff66a73e56eaa256fd5589f66e,1.0351,1711074187,0.064569,251,130,0
53f18ecc-66c5-4542-a54d-af57230c06b2,0xe316fbad4b0c9b43a14535d2b7fc3971a2aa13e4,0x4f86bb49ca598915405da2984e605326291aa111,65.7406,1712964093,0.083705,19,25,0
3a69a0d4-0212-452d-979b-777644b0e9d0,0xdbf540b756499f406b3b7b63c71e45d5e75168af,0xceae9d4019646534d13b772b4289a7f77155ff2d,81.7328,1710247135,0.046993,254,153,1
3dd6c3c7-006c-4692-b5e2-ffda27ac2854,0xc405eb09cfcc7cd9f560a659430ba649cf37cc82,0x4e597623368528d5e0fd7f22299fb6e12b9cbff3,20.7146,1739175661,0.089408,417,194,1
0aaae69b-3775-41f3-a2b1-47d89b919f24,0xbb956111aaee4f503e0d947fac54fc34cec4e426,0x489a4c2559e4941d52949d2ba2249d195ae39e8e,51.8858,1723032493,0.078152,87,288,0
6a557600-22e1-4a2f-b7ec-be3a1c94b897,0x298c0b8afe9aa0f4dab42039af53f8202e64bc26,0xeb00acb587e60f820e2028422714ededc23fc471,0.444,1725726412,0.034132,207,256,0
aae2b69c-aaed-47b0-b502-f7d2cd6c5660,0x0808dc1397d36bde7dccee5f14cad5b09da0d467,0x69fc4241736dcab715d7de596f6f46ca7345ad4d,13.2196,1714700664,0.078977,434,93,1
025c60b8-2aba-4e78-9dfe-7884bbd9bfb4,0x5d240095e267a6c9922b76156fba1eb5e474a428,0xc000ed8e0c04233c3f805888c594ebe614812ae7,60.7798,1722213491,0.025942,329,128,0
b7da6cc0-8c08-49fc-9367-a87d22ef363a,0x0adbb53188ce73d8bd8267d81cc9b7a5cbf42b79,0xe8ea29ecd7a8c522916d59e62363ed8d601e63fb,93.86,1736310367,0.065339,333,323,1
9bc058b8-5dca-46fa-a29b-e6d3dd2d82c8,0x325977f9bca6895ce63e085355b72facfca68848,0xab6fd805488da7da9a4abf98a780f997f7327619,9.0804,1735778865,0.098534,176,234,0
0a4bdef6-13d8-4f76-95cc-0b8424d376e4,0xbf37947cccdb372b4295dab38c7dbdb8c79aa9e5,0x44d9e2120df608646ad18b2c7d4f83f6c261c635,92.835,1724465575,0.026033,146,207,1
ef8fb533-4f80-4360-8d3c-a8f26752a2b6,0x98e72527c5f325a7f92d0220543f974180283814,0x443293d131793448a03a2c6e93c3c7a3cc8d7e04,93.467,1734084321,0.066337,251,203,1
fc958993-beb7-424b-aeae-b1c278366b39,0xc502f42726d708e75c97aad933fa261872174681,0xf8f698eaecae18d029e4b1edfc6a1734f070ad5c,20.2978,1720679678,0.057094,188,37,0
331a64a0-9fe1-430a-8628-a07d8aa0c752,0x8705e17c808a2ebd45c51e40d568ff12bc6f5490,0xdde1dc93b3a01c18bfdb51cc027104893befda58,50.4232,1713702542,0.054685,53,301,0
42de3c21-4e2c-4799-bc05-39c2dfdbd2a5,0x335a72c1e6375157558f55f0092af4d221a202dd,0x925cf1049e068e671ed57ee80d7f2924f4c2269e,29.4146,1738397628,0.008387,209,182,0
3cdd0262-e625-4a77-abc3-fc0721a7c701,0x9f4dbc7b139d3270824a15f72fc2ee26cbce93e0,0x60968fc53ba191402c936522622f453223de418d,67.0778,1720000482,0.056628,28,18,0
e0404d05-e7f3-452e-90da-412d02c6afee,0x2d4b33d826235f2687891a80503bed129fc98052,0x74307634fb7b78e1ce63e2bc3a7eea4573518803,53.0333,1715980893,0.018717,144,321,0
174c3a90-0e5d-489b-8783-d6fe9be2024f,0x8dfee7cd7bca814fb196a32413143e725f0315c1,0x514d2ee21005c1c88d2f990cf8f2acebdd276e45,57.2087,1726232412,0.001765,197,171,0
03a48906-0166-4fa0-8c1e-a4072788f36c,0x035e8d87bb2286327d59f0435eb6705585b79229,0x7f351d3b0c48e8ac81065f1995ba344c0a4da6cb,6.5623,1740782089,0.024133,365,162,0
c06522f8-c1b8-4adb-bff8-8fe442a43ef7,0x0ce0b540111f833d13df074b429b861f3828beb9,0x302b93d5765b1f07f473aa4afa6eb841e2c6bb3a,58.2789,1731011470,0.083825,461,125,1
5083b491-bd76-4a9f-a9cc-262246729ab6,0xae6ab06afa251ec63020b35b3f703556ebfc2a04,0xa4f5bc0a24442d6ea622fbb7cf7a84ce0ed77a69,93.9023,1726230598,0.04875,233,31,1
dcc9496b-aac6-437d-add4-01284ff94caf,0x4bb8c266bb2f182bbb429093fc5c27e9d6a2489f,0x060e0a0e9c09f4b1a22e4f35be74fbf9273b72a8,43.4614,1740962906,0.099161,61,237,0
b407d742-d420-4ca7-9f1c-cbfc3a2ff84e,0xd4cb060ff67bbae8b30c8462c08aa60d6925f622,0xadf3a665cc0881ad44eacc73770343685fa378b8,70.6843,1722561468,0.081073,455,244,1
7cf95523-4ae8-47bd-83b1-ead6d3d8f91b,0x911a9b90c8f1f2e1203e57cc3300df9a4b4107f9,0xe0e559c876df3f38856f4cb23ff334d196e9038a,35.6684,1738991482,0.057495,242,7,0
c79efeb0-276f-4db5-8c26-d58089f3ba1a,0xf0f900771dd216e3d43a6baf18b340c5e16e9b8f,0x7a195f636653d1bd2adb0e8e7952f505abb160f9,4.0476,1738237904,0.000741,356,101,0
646bad9e-f053-4dca-b8f6-561dcfcd86a0,0xdd109a02196f7aa3e4ccd02895112185dc7b26a0,0xc78649f7aff8aff9152ab5a0d511d9e8f5928aea,85.2306,1739594245,0.048605,9,55,1
56125c0c-f3d3-472e-ba60-618c9826c3dd,0x449cdee8a1b7f4e0f704f2419fcb25e96ba54eb5,0x7b3c19a87fb3e3bea7191184a2f638d2dc782dce,80.509,1721801006,0.053195,96,195,1
77b6d0f5-dadb-47c4-9490-3aed043c2975,0xfa6c46608313549dd0bba7e561f4f7766101d676,0x8d23ec427556d29004d6cca2a77e9fa42c69d08c,96.9113,1730733783,0.047309,405,127,1
0e25f671-fd7c-45dd-998c-a7f95eea61d1,0xf395d541fe38a5a5bc25286a8b5a09ee419e6404,0xb3f245c16eeabeada8d5a7f39e67e9881b3bd3e1,99.1048,1724660366,0.051894,52,171,1
4d7c71a3-769b-40a0-8db8-7f2077da3b12,0xb7c4c36f03f5ab90776a9bee2fd620f9388888c2,0x6dd3c10ee5d96acb719d0e54d25b86e58db73f3f,1.8964,1737036548,0.09914,188,99,0
74872ff0-c7da-43f7-92b3-98d76cd36754,0xf2f16ee14e8a960aa37143660f29be87009d726f,0x93137974ee40c7c5017a6fad9e0a46c0dc26b1d9,43.079,1719524916,0.00381,255,95,0
a2266029-cb9d-4576-9610-d9e4b1639ec3,0xd5cc801c35d81c4f96de6a6c89a773cced831eea,0x5a641da4d4cf61a5ec876fbfd27ab06e6b365119,31.2021,1718077856,0.038481,413,169,0
6cbfd260-9d30-4b3f-8cbb-b61b7f1d24d2,0xf0c2b6a5bc23b8040c311d5249c35deea9b3f688,0xa02c9d8ed122fe042d67e6096cdc84e2d3cfc310,1.5477,1733262981,0.013487,399,158,0
c108be00-2cf6-41e9-9780-40a6378560e2,0x602f94d1a16ce16569398b1f39af2d501343fd2b,0xe6c39fcc5179b6a7da8fbe7a5d1035d03cc11faf,49.0329,1714764311,0.083349,461,218,1
2f354e90-65c6-476a-86c3-cc6d3b33392a,0xe1e009f65beb1df2b14522e6914662e936596a9b,0xa00cf8e0fe0783f2b1d668afde99d0aab24586c9,29.1268,1717750249,0.014135,102,230,0
a9da1d12-dfbc-48cd-8455-f8d7946899e8,0xb67fd4caf356915a77625d084df8604379a49d68,0xc9e8d59b72183edc030372ec24b66dadf2c2a592,42.4941,1734121702,0.037895,44,44,0
330b0763-ccec-40eb-a9b5-1dda73baa704,0xf4ee5c77ac1da3b3611bfa0b005141c120cfb940,0xad821de18c391ca67f5f13f763e3d57c8a2f941e,96.6908,1722418439,0.015989,33,225,1
e973e3da-5278-405b-b865-a34e9679643a,0x7b35ebc7235849f1b857dfd1df1e7d4f7d4493fa,0x3ad8ad742c93548c74263752371b5271be04e7e3,92.0454,1712749924,0.093662,402,272,1
154af3b7-3be8-481d-bb5f-9c106af4f964,0xa65e35ea8f6300cda88dcaecd2089716930c53e1,0x2a628b5b9a0ee1b91dea0df5749dc25f1c3a260c,8.1787,1718018136,0.053506,363,29,1
77551af4-4c74-4bf9-a43d-4d4873980399,0x1a01dcf3fcf30fa1d6c389c23188e04eaf9143b1,0x50aa332b6cbc6c7b57b18277ccb079143f7cef9f,22.4798,1721247710,0.057162,417,48,1
77babcc9-2fab-4398-92db-2acc7cdda195,0x42e73f848bdff581d72775bbe06f37c1e2f62dce,0x72779388f131f29e8bcdbc4442e8705590a67690,83.3465,1721855260,0.040556,124,188,1
0041beff-a2ba-4028-b43e-a069771e5718,0x76bfa4c8a3fe54345f275bb96e451c1bac441a60,0xfa03f4232197bb3ddf40a810514874ea796098a9,75.8504,1713480563,0.072921,455,38,1
f8b8fa07-8a59-477b-8525-c843be6ecdab,0xd0e2c97e4329f417e547b6a348dfe4a2c47e3a78,0xc26094f2b872d4e330acfe8abb3c5caa69341a9a,45.6085,1726399756,0.065266,105,138,0
b7629edb-24e2-4141-996b-85abca533ce7,0x380a0af77ec0ecc13de4025548ebdd62255a8e87,0xa7c09686aa86d65b72b2b158f6287c0df390d52a,82.7641,1733926220,0.024651,451,319,1
3f241257-49f7-4e8f-9f4c-97a0425a86d1,0xf39fcfcca2e1dbf395c68196cebd654974101163,0x241a36022a00a7be21c51a9b5201c475c76a4a55,78.3646,1722211330,0.056321,131,224,0
63e43b61-dc1a-47f4-9a73-a4a6d41722ef,0x9c31268bf5bbbf00fa2089f777f595aa2da77ea9,0xa11e5660fa6df3bda7ccaddfa3f64f027f264423,8.2788,1716330768,0.001741,371,158,0
b25eff11-81af-476d-96dd-08e388a44d4d,0xd5a4cdc4a6a002810bfc22dacd1ec8542a290462,0x5dbc57bf4c0c4932a8ba96fa6b2aa323cfc5cf90,88.2869,1729411617,0.014232,272,337,1
7203b165-a421-4df7-85b4-2444e7a5e599,0x8a4183cec9ff3b2c27e5464a6967f215d0795162,0x9d9b79c185cbdf0e5665e9c95eb181a65bacaf4e,34.4674,1728870268,0.086699,233,260,0
5120be63-0a8a-42eb-9dc1-07be43685966,0xc917c762f46d13310e72ed83fbdc63a08dc43450,0x8fceba0a133e74651a27f084ebc7e4b7fa55ea2b,73.7979,1730435527,0.087898,28,43,0
984ba6cc-3dc3-4479-b9a9-711f8381e814,0xc19117e7988bdb90c817cbe6375ba75c2a4cec55,0x7ea6eb2acd497e932c96339a2a8b42aa0285cf5c,45.3172,1725299278,0.072768,273,315,0
61a4c1b9-7446-4cba-aa2e-bbe49b2a4f52,0x90b1eb1cca5c300ff70686867ffbed17ff01252c,0x586f14c4bb77ad27d29ac0672bab3b274132ae21,21.5275,1740827180,0.034691,131,158,0
aaffa6c5-a16a-4512-8d49-6c393117477d,0x2687b3d4bc4328955ba3188803f00dbc28d76072,0xee68756d53aa7073610b63143854d96372178099,46.9159,1711871888,0.058323,363,348,1
f8a8b890-01bc-4430-9c60-834d9f9743a3,0x385e7c883f5c5380548dbc3ff3c6e1e1d3f04d2b,0x55a91a24a810426f16ad7de61e31fd02aa69ac03,89.7481,1712897592,0.002861,411,179,1
886c39c3-b48c-4c57-bb4c-f9c1f94b1c06,0x31089121c35298da6f8c51c03717c39cc639da30,0x028d30aa54e4902eeb8a3b08e59c38511e07bea3,55.9095,1740515752,0.070677,471,28,1
4c7a7bf4-17ae-49c2-96a8-d41383f861c9,0xaeaf22355afec78bda361404d8f371a3581c4eaa,0xfad19f46b6072c752bb773aabb1f4bd132cdef12,65.0101,1729430191,0.027212,213,56,0
73269da5-317b-4a0f-af52-52892661c975,0xf8010c8e53a3a83889a68ae63f6a666d70281967,0xd5c5e84f12383b651726e4d41f4953b3f71ee542,36.9979,1728275766,0.040917,113,346,0
c004213a-b550-4b09-95a7-3d2ee138b1aa,0xf07d50e9d8534faea63134d19b99b954ae119fb0,0x29fdccd9f1cbe1f51b6c98b2c2a8d35322393d49,15.8962,1741306434,0.045385,472,53,0
130206dc-b5ef-44f4-940d-b9b2d3019d9f,0xe35cef2ea3ccd28cf3cd9342e36c20ae0df3a6a9,0x940e1bb76fdd7dd9bb4705311c75038785428bac,68.2665,1711749601,0.025394,42,211,0
9ef15529-6f42-4e57-af48-34864f0edd1d,0x3cfa0b77b33e796ee04dd80d80b1d6659c7f6cb4,0x2c35b088b0f215b94e4eea2f9acb64cfdda63a4a,40.0517,1715836878,0.003096,468,242,0
d2872a3a-39d5-4b6c-9cc5-21cba5813389,0x4739ba7b59505b093e009ec6d6aac7b931405d26,0xec2ece31e07991009fd274d58d66382867af377a,62.7122,1715888139,0.004726,342,354,0
6f08443d-a5a3-40a6-b370-49ef8ab43dba,0x2c94a717690195b0c416affc9621eff46e2b6832,0xbadd8fd92d13f3d102781c451ae44515c27a60e1,49.5768,1732656235,0.041839,321,70,0
05a21370-6b9c-409b-bb72-54657457cf48,0xdeefb727e548fc62f59bb04ec8b3c49cce766c95,0x116d3d8796a9f65f2079d49423c2560be8fb798d,94.9354,1729040217,0.06292,216,132,1
d9a88fb9-5f49-4cef-8ec4-61bf2c299892,0x20a3a6efd964648a641f92d5572e13b981781040,0x01f63c56dedbd4e434cf453dca6d24511a8f6d62,25.3875,1734299474,0.004292,147,105,0
ad1a090b-e708-4913-8892-ca047895980c,0xd6a474bd4fd7bda3ed02b98be392ea6f92c50cfd,0xddf8ffde7ece40adc9679cc81cc664d4988d4e11,94.058,1723250559,0.097674,383,315,1
f1ce82fd-8242-4aa5-b25a-c59cdcb52753,0x80b94a66bc4609e874ea60ed274b6b16e3d3f25d,0xd493e8ebe631a6577b2625d1b69c8e01a3bb3e88,88.6092,1727028049,0.075519,316,340,1
f649ead1-e651-4714-945b-1fb6b3554d59,0x836fc5cd6b2143b8910e6813109f79f35016bd02,0xfa9c7c58143829fc6c3ed98f8133e5181f7a3700,29.4331,1725983359,0.008803,80,107,0
73a9e84d-b2a0-45f5-a9ea-d55dfdbf3d60,0xd993790b73e524cfa67b1862ca83cfbc6cf646f5,0x2b2d3c48c980f0e9f193d3070213b96949f9cb3a,58.8859,1735576492,0.075666,136,30,0
791b56f3-9875-44b7-aa1f-b1a17ba19950,0x663194d0fc0cff7f64b5c234e036aea1b02add2b,0x5aa7dba9a1c1c4cf3abc1712187175b6138a04e9,91.1638,1724457609,0.000446,194,102,1
66085541-ae0b-4f02-a985-877607f4f5ee,0x968e909b744d7b1f653ced86a059142d44700f9e,0x7c9a038181c097e9bf73d4389fe2b9acc2ac2bd0,54.1739,1738509641,0.036491,197,7,0
f2b9cff6-4883-4000-b1c9-5df8d0ca6d0f,0x6217bed3d6bd75f52b84723d4261fda115e3fbea,0x9c49ba6d54117583258c9b03f6667eb2ca18e832,66.1463,1720615545,0.012923,34,222,0
0ae9e65c-8327-4d84-8f61-03aa138949d8,0x8d4370551afd4a1da79f28657baef4f387bb5d1f,0x737219a07999c014212decfa476df159ca3f88f3,33.6608,1730055735,0.001603,189,230,0
c8433ffd-f215-44da-a642-6d7e3c81e8cc,0x79a7b706e4572015cbfce56134bb90c555145c09,0x2f0a40c3f0f5b2528bdc51fca9ea8541f3d49577,89.7096,1716692650,0.088114,385,155,1
e357a49e-f96f-4b02-a4b9-2c94067bb2d4,0x92df54070348701ce7ddfbbc768f8e5ce9ecfa2c,0xe6b087239cf023d2069efc61cfc887e1be6ad851,44.4592,1714006917,0.008266,83,60,0
c5baa238-24e0-445c-a8fd-841044d2695b,0x3187ac2740000f097a12585518c00fca463d5080,0xa68ea332f0bd9fd17f6f1faaf8a527f837c92d58,29.0218,1733821459,0.037491,247,357,0
d1c5dd3a-fbe4-4666-9071-54574883b631,0x5f6cb80e868ab13a48d5bae6ac01b1d3418696ec,0x97e2858735361378333ee426bcbc03a7d0999ef2,70.9816,1740080367,0.066009,429,220,1
a2693574-4548-4eff-be96-78bd703ed203,0xb57ca071a7a9bc33785991198774f866d6679ea7,0x58f3379a3a32ddaa45c2446db546e0ad6273ae9e,88.214,1715850967,0.082158,369,197,1
d88ef249-d892-49b3-8804-eac6133f3b41,0x4c2a0127c7e16a404f0a9c89fd84a5be4850ac08,0xbd7cbb6d8e83a6653aed4e87419bfcf3e52409af,55.1034,1710872270,0.002224,467,57,0
0fafce01-23e2-4894-9420-e20dd9838776,0x9e805bf7fcfa9571ed3e3883db9e2c2c9604ebd9,0x8b856fc7d61ea3c02055194fb1bd730684bbe71a,33.482,1738315411,0.011242,199,85,0
7cf3f9c6-4d59-4932-88d4-e430857cba95,0xf87272245f5a676aaa0a2a5fd7e115b40614bfc0,0x3168844b67ec952fd50160626e114cc65e72e272,70.0712,1717941033,0.021177,370,305,0
5b482e3a-d04d-44f1-9ecc-da8b69bda867,0x170106044fc31016cf924928e8df4dc1a58f9a9e,0xb000c51583de4710c894e4eb004d3b336fb50caa,69.4948,1712482998,0.061418,389,350,1
de17641f-4854-4925-8b8b-bb4870f3e726,0x73312853cdecc6f42f8f664f0b531ae1130d7ffb,0xc72cbc4dffc54f18da5233a8ab9cc3e74507b3d6,9.5622,1718336687,0.086123,492,353,1
e235e789-4569-488e-8f88-06bf361d3474,0x26ccd13c9cfae129105004a054f66e04dd2aebb1,0x1cf0c07b532efd530f46c94c9b96f05853208ab0,61.6544,1715502856,0.02179,138,101,0
b94a6161-d8d2-47a9-b13b-6d06da41c14a,0x030ddd08bee9c60d491cec17d6216e56c1f0a3a8,0x5ec8362ff6743797c5bd4ea089a2d0d3d2110d9e,61.2184,1715946892,0.049857,191,69,0
3549e59c-b12f-4df6-af20-e3cba5907739,0xd88425b2f7904a6748384451301a6635a20dd07f,0x90e43c6eb70a0dc0a3a54eb2ea648f0adf8a1fde,53.8623,1712942183,0.005382,31,259,0
a7a1ccea-b7cd-48e9-b2d8-f027841ac24e,0xc454546812a95ed688b53ef76ddd310283a571e4,0x692c3b767d047431cdc2a688c05b555e665624bb,22.7198,1717832399,0.025676,460,341,0
65b2d802-c14e-4ace-a7f5-eaa3ee64299c,0x9176e8620bfd16f436593fc7c16304c484a674e6,0xb3e608cafcfdb706234ada0358a3a41000a430b1,78.025,1736431211,0.003721,407,94,0
b9a765fc-f4b4-462e-bb80-bfbbc6850f5d,0x586d8b3bb163f4f4bd5b5d5bbb6b154deca63e57,0xbd21d038868d636f0610f4921f3ce63a9c1ba233,2.2274,1728775515,0.09796,300,168,0
196c6c04-6bbb-402b-b43e-848c81a8e5c4,0x786370c680c2e33d7ebd264a617314674bc9d747,0x4b21720184284dc67338b62084a13d33f920c5c0,17.2378,1723755920,0.092906,437,305,1
2a8ba8a6-fd06-486c-bb76-2c7fe5426685,0x909e6c5b78e253651f2ea4a84922dc61b403eb19,0x3834105cd050bfcb90363d07e139189c55add330,38.2241,1725603189,0.085215,149,70,0
dfe87c78-33c1-44cf-978d-a16483e12bdd,0xc480bda9433ac0e83c854765986ba64f041cc1d8,0x71c38838bd9fac446caf6f65936406c0f66df553,58.5812,1725455547,0.087503,465,133,1
0f315feb-b898-48e5-a555-979ee2447cf7,0xabfd465f4d3f9c0bfce94a41a7e9f232d86ca81b,0x42ab324af36c955d57bff0a10de6da04450fb8bd,74.3708,1719037184,0.092979,404,184,1
e1dcc4d1-3161-43ff-b094-34ae56662879,0x579f8145b0b41763bad575fc73d37c93f0838762,0xf002b90a548041694e342c65c54351a50ff2eecd,79.2261,1734129324,0.05903,74,71,0
f48dc7df-88f1-45b2-9b83-bbe535267274,0xab7a49c3bed9e94f4292d021ab32187d15d08e0b,0x09c50aeb90b98cc1dc56ebda0f93c8738431561f,36.183,1724788839,0.099004,171,73,0
c00c7062-d3d4-4e98-8b88-3891dc21507e,0x1ce80e2b16c26b7f06ea9e34d1875a5cd82f0560,0xb5f3835cd834f78f92be33ddd862f7a8ab7552ba,35.8217,1733477835,0.069039,330,81,1
bb637c7f-9ace-420a-bbf4-6a147f9e85e6,0xa12d3b0b10a6dcd775ff10d44e0cc601de948787,0x1ea736767cf1f444d87bc3cf8df4860a6e886407,79.6526,1740477895,0.076697,4,126,0
5b2fdb95-67d1-4c34-b023-73f3d9bc6240,0x67bbc4aa06b0e9fac4aca027a23ba7b757e87d31,0x64e6e2dde4401203ddcffd67ca48b59a5b2ccad2,59.0303,1714094585,0.020444,276,364,0
a959730c-d930-48e0-8a31-0edacb2c09ef,0x89ae1f8a620256b03ce9501bc53a33194ee4f4b2,0xcb6f9c8af0219a68ea5b6e28f38e5fb363e3020e,38.9977,1720161461,0.016525,43,348,0
ea0e9cbf-0c73-4841-a316-277c690d7d6d,0x2959a7935577bc79e71cac5cab6b63b585ef1624,0x341b59f14633c0448702eb26381aaba3c15d0d57,72.2082,1736869082,0.052157,290,104,0
7cdb4b2a-1480-4019-a754-2ee0d49432ed,0x2cf2a5dbc1749e46b37829f425e7bd982aec8a55,0x116114c62be42777461ffbf6e5ca11016da9acec,69.1457,1728151569,0.074461,354,292,1
b5403d98-46ae-44df-8a07-22f13d45d210,0x8a05c83786c5feec4dd659132ce61498d4c5dffc,0x361e0e105bc00c2cc8d3a5ee25cee0f6ada3ae84,42.6364,1732388777,0.056566,278,56,0
db660ba0-69fd-4bde-9305-8ea15b8acd93,0x6e4c27da47aa1cf2a48d9025c2388b29f1f630bb,0xfc2a6b4fe4184308e3a604bbaa67b168a0154683,39.7926,1717252025,0.037391,161,120,0
a1e96b75-ea88-433e-b394-f883114561c2,0x03e5e419b81091bbe4f102f4d662a202e3802f1e,0xcec33b4f744337e3cb17ae48c295e3a40532526c,11.9852,1735301515,0.037006,495,21,0
254baa26-4172-472f-ac61-1cded4b568fb,0x7ba3c9530b4fc3d978e90569adb33c4281ee3b17,0xf25d84732581fbfe1477ba90b9bc872dcc10b133,69.5942,1710354265,0.055651,426,331,1
7ff43349-6cd2-4ad4-a0da-59388a6e88c6,0x5af1bb9d62bf35e6e74bbcd7a470264a0d6bd2a8,0x3236889fde8ad6fd151602f2710f05fab4b3beb2,96.988,1741425373,0.063038,385,235,1
e357352e-93f3-4215-a67a-ef58e7f46559,0x522f85af9b37854335e4be6c58bd439c7160bbc2,0xc7b66593a8acb0c90f61ad555a48f3ed54e0f838,36.2991,1727348581,0.005941,435,224,0
bd4901ea-f5a9-468a-ba7b-09db170ed1d3,0x743337a80a06042004693f9fecc91320d8229d55,0x4e553c6c1355dd7ac4f9ddab556d30cf6d41d104,87.9118,1739730417,0.037025,367,57,1
5beba23b-e9bc-42ed-a559-f8d82ea62fdc,0x121a2da6408a428e619bc9bf4fb4a009f83666b4,0xd907bf4026f9519604eec12e7a76c143dc2d9e2e,58.1856,1730395316,0.088476,117,64,0
e69d4f80-6ff8-492a-9971-544209a91eae,0x45c21a18389e86a797d26699c6c14c4dacd6f225,0xb367bc11dc4976f66f5bb014d26478ba4359204e,22.5106,1738749913,0.023296,456,269,0
a2aa570b-5fdc-4b41-bc07-ac65948f583c,0xe3893ee0e798d3fc58cf855be1a744987df60782,0x344f47d34fbe82aaab53c2fa48d704abbc485866,1.9119,1736142438,0.026357,412,243,0
654ccc2a-ba4a-4e32-99c3-0db43a2b64f9,0x188dddd152373c70de2095718b6d54f135d33a1e,0x3b7bbbb5fb07e78358d71321014833ba87f337f6,95.3248,1736477179,0.022328,427,214,1
673feb89-d0a1-4c3d-9128-9eeffaf35084,0xabb9085d6a67f6cf2a1e3f69244176dec3363d74,0x4278b04178f75ceb02337434aa587bb18569d88e,77.0924,1730780264,0.084398,246,221,0
3a2fc958-23b0-424e-99b0-905dc112a854,0x9cbbfcef325d69bf045c50df2ce473de26bc8627,0xb08dfc3a7a7e512283a28eadadaa03cc890334c1,2.8737,1722346557,0.035264,221,206,0
00f6a21b-b9d1-40b2-93cb-9ceb9ccc1162,0xcc5155bd2462148da4f9234c4d5b4560f6cf8316,0xea9c30f56f26cc7497663fe139c49cdd8c50b736,73.4594,1737639487,0.071359,420,137,1
08ad3402-f490-47b8-8cd9-6be7bfb61bc3,0xe2e5169db2b4905bb7764d3ff6ef174ebfd14b20,0xe28e6ce05227bd50475f956e0dee089aa84823c0,1.583,1726993089,0.022974,21,82,0
1334d200-71ab-404f-8440-528f8d784d46,0xb209fc1d08e69e534b31ead0a9ba1433f28a6a5f,0xb8c32f3313540ebe6d8ff79e77db7ccbed7c0d58,67.5201,1732697348,0.098277,170,231,0
561542c1-3618-447b-bfa8-d34810496f5e,0x210339b470ed63307690b1def801601bf3ef1228,0x90455741c12c7122d6413bac9d80226cac2727db,79.3717,1735705337,0.079498,488,155,1
98e8d049-1a22-491c-9e75-6f75e2d7811f,0xc208c9618abf201431e61269685d4e7ef955f51d,0xee4a7cab1a30458886956f83973474f32ef82a42,42.9424,1728705513,0.01111,384,236,0
0eee41ca-b4c4-4584-83c7-2b259737bbb9,0xee0043ef8b4a25544c289fb62b82de2c017303a1,0xfeb208b7fc0d4eab02044757110aa596eed2de9d,48.2179,1717485837,0.089322,52,108,0
089a9407-cd78-4a98-8526-4f7204728060,0x8faa509d2b677eef8955b9f4128781ccb12553ca,0xe4705981733354ccd4085cdcaf52accae8db9131,37.8939,1730004238,0.06243,366,290,1
b05ea234-0225-44c9-95fe-4db9223272f7,0xe9f381347efed308f5bac9b9b6629c111c014b4f,0x9e647794bd601707ddbb0abe7e534a72a5c960e4,41.2721,1724974988,0.043185,288,335,0
d2d6a62c-1bac-4c2c-8baa-d5c11ed1c231,0x07dd2d5086d5cb3a64c2637fb05eb8d9f84b86b6,0x285b8601a5fffe8cfa8fdce14c50c452fab06aaa,40.4631,1741454206,0.066112,492,176,1
